,weight,height,label,predict,
4723,0.51,0.875,thin,thin,
4724,0.35,0.61,normal,normal,
4725,0.74,0.67,fat,fat,
4726,0.8,0.96,normal,normal,
4727,0.39,0.875,thin,thin,
4728,0.43,0.785,thin,thin,
4729,0.43,0.695,normal,normal,
4730,0.78,0.915,normal,normal,
4731,0.41,0.895,thin,thin,
4732,0.47,0.945,thin,thin,
4733,0.36,0.725,thin,thin,
4734,0.67,0.86,normal,normal,
4735,0.8,0.795,fat,fat,
4736,0.42,0.84,thin,thin,
4737,0.67,0.86,normal,normal,
4738,0.64,0.6,fat,fat,
4739,0.62,0.855,normal,normal,
4740,0.45,0.855,thin,thin,
4741,0.68,0.63,fat,fat,
4742,0.43,0.855,thin,thin,
4743,0.75,0.75,fat,fat,
4744,0.59,0.66,fat,fat,
4745,0.42,0.945,thin,thin,
4746,0.47,0.875,thin,thin,
4747,0.38,0.795,thin,thin,
4748,0.61,0.91,thin,normal,
4749,0.5,0.685,fat,fat,
4750,0.64,0.68,fat,fat,
4751,0.66,0.76,fat,fat,
4752,0.73,0.84,fat,fat,
4753,0.62,0.895,normal,normal,
4754,0.73,0.795,fat,fat,
4755,0.66,0.775,fat,fat,
4756,0.77,0.78,fat,fat,
4757,0.72,0.905,normal,normal,
4758,0.66,0.93,normal,normal,
4759,0.7,0.825,fat,fat,
4760,0.67,0.81,fat,fat,
4761,0.6,0.75,fat,fat,
4762,0.72,0.69,fat,fat,
4763,0.42,0.88,thin,thin,
4764,0.54,1,thin,thin,
4765,0.69,0.795,fat,fat,
4766,0.49,0.995,thin,thin,
4767,0.73,0.74,fat,fat,
4768,0.41,0.98,thin,thin,
4769,0.74,0.685,fat,fat,
4770,0.67,0.805,fat,fat,
4771,0.48,0.96,thin,thin,
4772,0.66,0.89,normal,normal,
4773,0.79,0.815,fat,fat,
4774,0.69,0.825,fat,fat,
4775,0.44,0.855,thin,thin,
4776,0.61,0.62,fat,fat,
4777,0.69,0.615,fat,fat,
4778,0.68,0.67,fat,fat,
4779,0.41,0.945,thin,thin,
4780,0.63,0.765,fat,fat,
4781,0.63,0.8,normal,normal,
4782,0.57,0.985,thin,thin,
4783,0.72,0.735,fat,fat,
4784,0.61,0.605,fat,fat,
4785,0.69,0.64,fat,fat,
4786,0.69,0.71,fat,fat,
4787,0.38,0.86,thin,thin,
4788,0.76,0.905,normal,normal,
4789,0.79,0.835,fat,fat,
4790,0.71,0.875,normal,normal,
4791,0.37,0.92,thin,thin,
4792,0.43,0.655,fat,normal,
4793,0.63,0.845,normal,normal,
4794,0.48,0.69,fat,fat,
4795,0.45,0.77,normal,normal,
4796,0.58,0.79,normal,normal,
4797,0.41,0.88,thin,thin,
4798,0.57,0.915,thin,thin,
4799,0.48,0.715,normal,normal,
4800,0.51,0.73,normal,normal,
4801,0.49,0.79,normal,normal,
4802,0.64,0.675,fat,fat,
4803,0.52,0.91,thin,thin,
4804,0.4,0.6,fat,fat,
4805,0.44,0.915,thin,thin,
4806,0.61,0.77,fat,fat,
4807,0.55,0.66,fat,fat,
4808,0.54,0.76,normal,normal,
4809,0.66,0.93,normal,normal,
4810,0.7,0.925,normal,normal,
4811,0.59,0.845,normal,normal,
4812,0.45,0.61,fat,fat,
4813,0.59,0.835,normal,normal,
4814,0.75,0.645,fat,fat,
4815,0.68,0.875,normal,normal,
4816,0.35,0.635,normal,normal,
4817,0.75,0.905,normal,normal,
4818,0.6,0.83,normal,normal,
4819,0.46,0.825,thin,thin,
4820,0.49,0.825,thin,thin,
4821,0.58,0.75,fat,fat,
4822,0.5,0.735,normal,normal,
4823,0.52,0.62,fat,fat,
4824,0.43,0.65,fat,fat,
4825,0.44,0.885,thin,thin,
4826,0.73,0.725,fat,fat,
4827,0.43,0.82,thin,thin,
4828,0.37,0.665,normal,normal,
4829,0.62,0.625,fat,fat,
4830,0.7,0.8,fat,fat,
4831,0.66,0.77,fat,fat,
4832,0.75,0.61,fat,fat,
4833,0.42,0.665,normal,normal,
4834,0.73,0.7,fat,fat,
4835,0.58,0.655,fat,fat,
4836,0.35,0.795,thin,thin,
4837,0.75,0.615,fat,fat,
4838,0.51,0.765,normal,normal,
4839,0.56,0.685,fat,fat,
4840,0.45,0.74,normal,normal,
4841,0.71,0.605,fat,fat,
4842,0.69,0.68,fat,fat,
4843,0.56,0.86,normal,normal,
4844,0.78,0.97,normal,normal,
4845,0.42,0.605,fat,fat,
4846,0.69,0.8,fat,fat,
4847,0.47,0.98,thin,thin,
4848,0.54,0.92,thin,thin,
4849,0.38,0.745,thin,thin,
4850,0.64,0.61,fat,fat,
4851,0.42,0.77,thin,thin,
4852,0.78,0.755,fat,fat,
4853,0.76,0.965,normal,normal,
4854,0.67,0.645,fat,fat,
4855,0.42,0.8,thin,thin,
4856,0.46,0.84,thin,thin,
4857,0.72,0.96,normal,normal,
4858,0.77,0.78,fat,fat,
4859,0.65,0.945,thin,thin,
4860,0.79,0.775,fat,fat,
4861,0.37,0.685,normal,normal,
4862,0.55,0.635,fat,fat,
4863,0.7,0.94,normal,normal,
4864,0.75,0.88,normal,normal,
4865,0.67,1,thin,thin,
4866,0.4,0.6,fat,fat,
4867,0.62,0.825,normal,normal,
4868,0.58,0.765,normal,normal,
4869,0.43,0.86,thin,thin,
4870,0.6,0.615,fat,fat,
4871,0.54,0.92,thin,thin,
4872,0.79,0.68,fat,fat,
4873,0.4,0.78,thin,thin,
4874,0.56,0.815,normal,normal,
4875,0.79,0.925,normal,normal,
4876,0.64,0.66,fat,fat,
4877,0.58,0.77,normal,normal,
4878,0.56,0.965,thin,thin,
4879,0.41,0.835,thin,thin,
4880,0.73,0.75,fat,fat,
4881,0.71,0.675,fat,fat,
4882,0.49,1,thin,thin,
4883,0.4,0.72,normal,normal,
4884,0.52,0.69,fat,fat,
4885,0.65,0.69,fat,fat,
4886,0.48,0.72,normal,normal,
4887,0.8,0.75,fat,fat,
4888,0.79,0.67,fat,fat,
4889,0.41,0.78,thin,thin,
4890,0.47,0.69,normal,normal,
4891,0.77,0.67,fat,fat,
4892,0.78,0.815,fat,fat,
4893,0.67,0.91,normal,normal,
4894,0.46,0.92,thin,thin,
4895,0.58,0.865,normal,normal,
4896,0.54,0.71,fat,fat,
4897,0.38,0.845,thin,thin,
4898,0.77,0.81,fat,fat,
4899,0.42,0.635,fat,fat,
4900,0.36,0.66,normal,normal,
4901,0.5,0.72,normal,normal,
4902,0.5,0.73,normal,normal,
4903,0.47,0.775,normal,normal,
4904,0.73,0.825,fat,fat,
4905,0.69,0.64,fat,fat,
4906,0.63,0.99,thin,thin,
4907,0.61,0.975,thin,thin,
4908,0.62,0.885,normal,normal,
4909,0.58,0.85,normal,normal,
4910,0.79,0.94,normal,normal,
4911,0.35,0.805,thin,thin,
4912,0.73,0.735,fat,fat,
4913,0.43,0.66,normal,normal,
4914,0.75,0.625,fat,fat,
4915,0.65,0.99,thin,thin,
4916,0.36,0.615,normal,normal,
4917,0.67,0.85,normal,normal,
4918,0.58,0.8,normal,normal,
4919,0.69,0.905,normal,normal,
4920,0.51,0.62,fat,fat,
4921,0.72,0.72,fat,fat,
4922,0.64,0.615,fat,fat,
4923,0.45,0.71,normal,normal,
4924,0.59,0.785,normal,normal,
4925,0.78,0.625,fat,fat,
4926,0.67,0.955,thin,normal,
4927,0.55,0.78,normal,normal,
4928,0.68,0.615,fat,fat,
4929,0.63,0.66,fat,fat,
4930,0.65,0.835,normal,normal,
4931,0.6,0.655,fat,fat,
4932,0.76,0.865,fat,fat,
4933,0.45,0.88,thin,thin,
4934,0.56,0.635,fat,fat,
4935,0.73,0.64,fat,fat,
4936,0.49,0.72,normal,normal,
4937,0.73,0.82,fat,fat,
4938,0.78,0.99,normal,normal,
4939,0.56,0.6,fat,fat,
4940,0.68,0.685,fat,fat,
4941,0.72,0.725,fat,fat,
4942,0.74,0.84,fat,fat,
4943,0.61,0.92,thin,thin,
4944,0.45,0.81,thin,thin,
4945,0.64,0.985,thin,thin,
4946,0.37,0.78,thin,thin,
4947,0.41,0.75,thin,thin,
4948,0.61,0.735,fat,fat,
4949,0.58,0.93,thin,thin,
4950,0.55,0.73,fat,fat,
4951,0.39,0.955,thin,thin,
4952,0.76,0.955,normal,normal,
4953,0.45,0.82,thin,thin,
4954,0.63,0.83,normal,normal,
4955,0.5,0.92,thin,thin,
4956,0.39,0.81,thin,thin,
4957,0.46,0.845,thin,thin,
4958,0.42,0.67,normal,normal,
4959,0.36,0.985,thin,thin,
4960,0.76,0.875,normal,normal,
4961,0.51,0.795,normal,normal,
4962,0.5,0.93,thin,thin,
4963,0.54,1,thin,thin,
4964,0.77,0.865,fat,fat,
4965,0.39,0.975,thin,thin,
4966,0.68,0.705,fat,fat,
4967,0.62,0.73,fat,fat,
4968,0.71,0.775,fat,fat,
4969,0.41,0.81,thin,thin,
4970,0.55,0.755,normal,normal,
4971,0.52,0.655,fat,fat,
4972,0.47,0.625,fat,fat,
4973,0.5,0.745,normal,normal,
4974,0.37,0.615,normal,normal,
4975,0.72,0.71,fat,fat,
4976,0.66,0.69,fat,fat,
4977,0.38,0.945,thin,thin,
4978,0.65,0.84,normal,normal,
4979,0.46,0.775,normal,normal,
4980,0.6,0.6,fat,fat,
4981,0.46,0.85,thin,thin,
4982,0.68,0.945,normal,normal,
4983,0.43,0.615,fat,fat,
4984,0.39,0.825,thin,thin,
4985,0.38,0.8,thin,thin,
4986,0.45,0.905,thin,thin,
4987,0.56,0.71,fat,fat,
4988,0.36,0.805,thin,thin,
4989,0.8,0.795,fat,fat,
4990,0.76,0.825,fat,fat,
4991,0.68,0.65,fat,fat,
4992,0.51,0.895,thin,thin,
4993,0.64,0.855,normal,normal,
4994,0.4,0.755,thin,thin,
4995,0.47,0.615,fat,fat,
4996,0.68,0.66,fat,fat,
4997,0.79,0.6,fat,fat,
4998,0.71,0.775,fat,fat,
4999,0.53,0.975,thin,thin,
5000,0.57,0.965,thin,thin,
5001,0.41,0.85,thin,thin,
5002,0.42,0.995,thin,thin,
5003,0.51,0.72,normal,normal,
5004,0.59,0.78,normal,normal,
5005,0.68,0.635,fat,fat,
5006,0.62,0.985,thin,thin,
5007,0.68,0.675,fat,fat,
5008,0.6,0.925,thin,thin,
5009,0.35,0.815,thin,thin,
5010,0.55,0.81,normal,normal,
5011,0.6,0.735,fat,fat,
5012,0.59,0.725,fat,fat,
5013,0.4,0.935,thin,thin,
5014,0.4,0.625,fat,fat,
5015,0.42,0.955,thin,thin,
5016,0.59,0.865,normal,normal,
5017,0.61,0.88,normal,normal,
5018,0.54,0.935,thin,thin,
5019,0.76,0.905,normal,normal,
5020,0.73,0.815,fat,fat,
5021,0.54,0.82,normal,normal,
5022,0.63,0.665,fat,fat,
5023,0.7,0.825,fat,fat,
5024,0.36,0.775,thin,thin,
5025,0.36,0.78,thin,thin,
5026,0.45,0.82,thin,thin,
5027,0.7,0.635,fat,fat,
5028,0.49,0.74,normal,normal,
5029,0.7,0.695,fat,fat,
5030,0.38,0.62,normal,normal,
5031,0.5,0.635,fat,fat,
5032,0.62,0.625,fat,fat,
5033,0.7,0.95,normal,normal,
5034,0.65,0.71,fat,fat,
5035,0.5,0.91,thin,thin,
5036,0.8,0.645,fat,fat,
5037,0.56,0.62,fat,fat,
5038,0.51,0.715,normal,normal,
5039,0.36,0.765,thin,thin,
5040,0.61,0.84,normal,normal,
5041,0.43,0.98,thin,thin,
5042,0.35,0.82,thin,thin,
5043,0.59,0.9,thin,thin,
5044,0.77,0.615,fat,fat,
5045,0.46,0.66,fat,fat,
5046,0.46,0.82,thin,thin,
5047,0.49,0.825,thin,thin,
5048,0.54,0.9,thin,thin,
5049,0.45,0.98,thin,thin,
5050,0.73,0.785,fat,fat,
5051,0.5,0.61,fat,fat,
5052,0.79,0.875,fat,fat,
5053,0.8,0.98,normal,normal,
5054,0.63,0.75,fat,fat,
5055,0.44,0.79,thin,thin,
5056,0.39,0.925,thin,thin,
5057,0.35,0.955,thin,thin,
5058,0.72,0.8,fat,fat,
5059,0.39,0.765,thin,thin,
5060,0.75,0.665,fat,fat,
5061,0.53,0.805,normal,normal,
5062,0.6,0.62,fat,fat,
5063,0.64,0.885,normal,normal,
5064,0.68,0.75,fat,fat,
5065,0.51,0.825,normal,normal,
5066,0.71,0.815,fat,fat,
5067,0.66,0.955,thin,thin,
5068,0.52,0.61,fat,fat,
5069,0.58,0.935,thin,thin,
5070,0.56,0.91,thin,thin,
5071,0.7,0.905,normal,normal,
5072,0.78,0.615,fat,fat,
5073,0.76,0.835,fat,fat,
5074,0.48,0.95,thin,thin,
5075,0.71,0.87,normal,normal,
5076,0.5,0.6,fat,fat,
5077,0.61,0.745,fat,fat,
5078,0.57,0.725,fat,fat,
5079,0.68,0.78,fat,fat,
5080,0.74,0.705,fat,fat,
5081,0.49,0.68,fat,fat,
5082,0.43,0.97,thin,thin,
5083,0.71,0.665,fat,fat,
5084,0.71,0.98,thin,normal,
5085,0.35,0.605,normal,normal,
5086,0.5,0.97,thin,thin,
5087,0.4,0.745,thin,thin,
5088,0.78,0.96,normal,normal,
5089,0.41,1,thin,thin,
5090,0.55,0.865,thin,thin,
5091,0.59,0.995,thin,thin,
5092,0.47,0.72,normal,normal,
5093,0.71,0.945,normal,normal,
5094,0.58,0.88,normal,normal,
5095,0.69,0.77,fat,fat,
5096,0.77,0.78,fat,fat,
5097,0.6,0.645,fat,fat,
5098,0.42,0.865,thin,thin,
5099,0.42,0.88,thin,thin,
5100,0.48,0.805,normal,thin,
5101,0.66,0.885,normal,normal,
5102,0.52,0.825,normal,normal,
5103,0.51,0.83,normal,thin,
5104,0.42,0.76,thin,thin,
5105,0.53,0.745,normal,normal,
5106,0.37,0.885,thin,thin,
5107,0.41,0.64,fat,normal,
5108,0.45,0.79,thin,thin,
5109,0.62,0.755,fat,fat,
5110,0.45,0.94,thin,thin,
5111,0.47,0.835,thin,thin,
5112,0.71,0.71,fat,fat,
5113,0.8,0.845,fat,fat,
5114,0.66,0.675,fat,fat,
5115,0.52,0.855,thin,thin,
5116,0.58,0.785,normal,normal,
5117,0.39,0.625,normal,normal,
5118,0.57,0.835,normal,normal,
5119,0.76,0.82,fat,fat,
5120,0.73,0.81,fat,fat,
5121,0.49,0.835,thin,thin,
5122,0.35,0.91,thin,thin,
5123,0.62,0.715,fat,fat,
5124,0.46,0.73,normal,normal,
5125,0.76,0.89,normal,normal,
5126,0.62,0.885,normal,normal,
5127,0.69,0.7,fat,fat,
5128,0.6,0.845,normal,normal,
5129,0.52,0.63,fat,fat,
5130,0.75,0.945,normal,normal,
5131,0.42,0.615,fat,fat,
5132,0.51,0.685,fat,fat,
5133,0.55,0.875,thin,thin,
5134,0.56,0.7,fat,fat,
5135,0.57,0.96,thin,thin,
5136,0.62,1,thin,thin,
5137,0.48,0.79,normal,normal,
5138,0.37,0.655,normal,normal,
5139,0.75,0.83,fat,fat,
5140,0.76,0.83,fat,fat,
5141,0.7,0.67,fat,fat,
5142,0.6,0.89,normal,normal,
5143,0.71,1,thin,thin,
5144,0.58,0.615,fat,fat,
5145,0.57,0.64,fat,fat,
5146,0.77,0.67,fat,fat,
5147,0.79,0.755,fat,fat,
5148,0.56,0.97,thin,thin,
5149,0.53,0.975,thin,thin,
5150,0.37,0.725,thin,thin,
5151,0.57,0.76,normal,normal,
5152,0.67,0.615,fat,fat,
5153,0.59,0.67,fat,fat,
5154,0.77,0.81,fat,fat,
5155,0.41,0.995,thin,thin,
5156,0.42,0.97,thin,thin,
5157,0.73,0.965,normal,normal,
5158,0.39,0.76,thin,thin,
5159,0.54,0.73,fat,fat,
5160,0.46,0.95,thin,thin,
5161,0.39,0.885,thin,thin,
5162,0.78,0.79,fat,fat,
5163,0.4,0.73,normal,normal,
5164,0.66,0.615,fat,fat,
5165,0.46,0.99,thin,thin,
5166,0.41,0.64,fat,normal,
5167,0.64,0.93,thin,normal,
5168,0.79,0.875,fat,fat,
5169,0.75,0.695,fat,fat,
5170,0.71,0.905,normal,normal,
5171,0.37,0.69,normal,normal,
5172,0.35,0.83,thin,thin,
5173,0.57,0.825,normal,normal,
5174,0.38,0.78,thin,thin,
5175,0.68,0.72,fat,fat,
5176,0.64,0.965,thin,thin,
5177,0.36,0.94,thin,thin,
5178,0.56,0.955,thin,thin,
5179,0.45,0.635,fat,fat,
5180,0.73,0.835,fat,fat,
5181,0.7,0.755,fat,fat,
5182,0.8,0.785,fat,fat,
5183,0.63,0.725,fat,fat,
5184,0.4,0.845,thin,thin,
5185,0.76,0.97,normal,normal,
5186,0.46,0.67,fat,fat,
5187,0.52,0.77,normal,normal,
5188,0.77,0.6,fat,fat,
5189,0.79,0.7,fat,fat,
5190,0.43,0.825,thin,thin,
5191,0.62,0.92,thin,thin,
5192,0.78,0.62,fat,fat,
5193,0.5,0.88,thin,thin,
5194,0.74,0.86,fat,normal,
5195,0.62,0.675,fat,fat,
5196,0.67,0.91,normal,normal,
5197,0.68,0.955,normal,normal,
5198,0.38,0.635,normal,normal,
5199,0.79,0.625,fat,fat,
5200,0.63,0.68,fat,fat,
5201,0.46,0.705,normal,normal,
5202,0.59,0.665,fat,fat,
5203,0.5,0.995,thin,thin,
5204,0.52,0.89,thin,thin,
5205,0.49,0.96,thin,thin,
5206,0.52,0.73,normal,normal,
5207,0.64,0.855,normal,normal,
5208,0.53,0.97,thin,thin,
5209,0.39,0.68,normal,normal,
5210,0.56,0.825,normal,normal,
5211,0.41,0.805,thin,thin,
5212,0.7,0.785,fat,fat,
5213,0.37,0.74,thin,thin,
5214,0.52,0.72,fat,normal,
5215,0.68,0.805,fat,fat,
5216,0.6,0.96,thin,thin,
5217,0.65,0.675,fat,fat,
5218,0.46,0.89,thin,thin,
5219,0.62,0.765,fat,fat,
5220,0.52,0.86,thin,thin,
5221,0.38,0.77,thin,thin,
5222,0.51,0.885,thin,thin,
5223,0.55,0.715,fat,fat,
5224,0.68,0.95,normal,normal,
5225,0.76,0.66,fat,fat,
5226,0.49,0.87,thin,thin,
5227,0.7,0.965,normal,normal,
5228,0.59,0.795,normal,normal,
5229,0.74,0.655,fat,fat,
5230,0.69,0.65,fat,fat,
5231,0.53,0.86,thin,thin,
5232,0.58,0.67,fat,fat,
5233,0.7,0.99,thin,thin,
5234,0.37,0.675,normal,normal,
5235,0.45,0.77,normal,normal,
5236,0.47,0.78,normal,normal,
5237,0.5,0.87,thin,thin,
5238,0.63,0.855,normal,normal,
5239,0.57,0.66,fat,fat,
5240,0.41,1,thin,thin,
5241,0.55,0.945,thin,thin,
5242,0.41,0.81,thin,thin,
5243,0.62,0.86,normal,normal,
5244,0.56,0.715,fat,fat,
5245,0.67,0.885,normal,normal,
5246,0.74,0.615,fat,fat,
5247,0.57,0.855,normal,normal,
5248,0.58,0.91,thin,thin,
5249,0.57,0.73,fat,fat,
5250,0.47,0.805,thin,thin,
5251,0.48,0.675,fat,fat,
5252,0.59,0.695,fat,fat,
5253,0.69,0.685,fat,fat,
5254,0.65,0.96,thin,thin,
5255,0.55,0.745,normal,normal,
5256,0.51,0.615,fat,fat,
5257,0.63,0.705,fat,fat,
5258,0.76,0.76,fat,fat,
5259,0.43,0.775,thin,thin,
5260,0.6,0.705,fat,fat,
5261,0.69,0.73,fat,fat,
5262,0.69,0.665,fat,fat,
5263,0.58,0.795,normal,normal,
5264,0.41,0.91,thin,thin,
5265,0.37,0.74,thin,thin,
5266,0.39,0.815,thin,thin,
5267,0.4,0.965,thin,thin,
5268,0.37,0.815,thin,thin,
5269,0.5,0.61,fat,fat,
5270,0.77,0.905,normal,normal,
5271,0.68,0.99,thin,thin,
5272,0.7,0.72,fat,fat,
5273,0.8,0.845,fat,fat,
5274,0.48,0.74,normal,normal,
5275,0.65,0.98,thin,thin,
5276,0.67,0.655,fat,fat,
5277,0.52,0.825,normal,normal,
5278,0.47,0.685,fat,normal,
5279,0.45,0.85,thin,thin,
5280,0.68,0.9,normal,normal,
5281,0.39,0.8,thin,thin,
5282,0.51,0.905,thin,thin,
5283,0.68,0.79,fat,fat,
5284,0.49,0.765,normal,normal,
5285,0.62,0.765,fat,fat,
5286,0.38,0.725,thin,thin,
5287,0.72,0.75,fat,fat,
5288,0.77,0.715,fat,fat,
5289,0.5,0.75,normal,normal,
5290,0.59,0.875,normal,normal,
5291,0.51,0.99,thin,thin,
5292,0.43,0.695,normal,normal,
5293,0.55,0.94,thin,thin,
5294,0.56,0.865,normal,normal,
5295,0.35,0.75,thin,thin,
5296,0.72,0.95,normal,normal,
5297,0.6,0.715,fat,fat,
5298,0.4,0.905,thin,thin,
5299,0.59,0.665,fat,fat,
5300,0.62,0.885,normal,normal,
5301,0.78,0.62,fat,fat,
5302,0.57,0.605,fat,fat,
5303,0.55,0.75,normal,normal,
5304,0.8,0.95,normal,normal,
5305,0.5,0.75,normal,normal,
5306,0.35,0.775,thin,thin,
5307,0.58,0.775,normal,normal,
5308,0.44,0.91,thin,thin,
5309,0.53,0.65,fat,fat,
5310,0.68,0.95,normal,normal,
5311,0.53,0.655,fat,fat,
5312,0.7,0.61,fat,fat,
5313,0.46,0.705,normal,normal,
5314,0.73,0.995,thin,normal,
5315,0.74,0.96,normal,normal,
5316,0.46,0.88,thin,thin,
5317,0.58,0.92,thin,thin,
5318,0.42,0.9,thin,thin,
5319,0.66,0.875,normal,normal,
5320,0.66,0.7,fat,fat,
5321,0.48,0.835,thin,thin,
5322,0.69,0.9,normal,normal,
5323,0.35,0.955,thin,thin,
5324,0.42,0.84,thin,thin,
5325,0.42,0.78,thin,thin,
5326,0.72,0.74,fat,fat,
5327,0.43,0.655,fat,normal,
5328,0.76,0.785,fat,fat,
5329,0.41,0.61,fat,fat,
5330,0.37,0.885,thin,thin,
5331,0.52,0.885,thin,thin,
5332,0.75,0.865,fat,normal,
5333,0.66,0.79,fat,fat,
5334,0.42,0.79,thin,thin,
5335,0.52,0.965,thin,thin,
5336,0.42,0.92,thin,thin,
5337,0.61,0.755,fat,fat,
5338,0.66,0.865,normal,normal,
5339,0.55,0.835,normal,normal,
5340,0.37,0.835,thin,thin,
5341,0.57,0.625,fat,fat,
5342,0.61,0.895,normal,normal,
5343,0.75,0.825,fat,fat,
5344,0.55,0.645,fat,fat,
5345,0.57,1,thin,thin,
5346,0.67,0.665,fat,fat,
5347,0.68,0.945,normal,normal,
5348,0.43,0.95,thin,thin,
5349,0.6,0.87,normal,normal,
5350,0.55,0.78,normal,normal,
5351,0.65,0.885,normal,normal,
5352,0.64,0.73,fat,fat,
5353,0.51,0.92,thin,thin,
5354,0.45,0.915,thin,thin,
5355,0.7,0.95,normal,normal,
5356,0.57,0.725,fat,fat,
5357,0.66,0.885,normal,normal,
5358,0.41,0.915,thin,thin,
5359,0.59,0.78,normal,normal,
5360,0.42,0.705,normal,normal,
5361,0.59,0.785,normal,normal,
5362,0.79,0.74,fat,fat,
5363,0.38,0.91,thin,thin,
5364,0.49,0.605,fat,fat,
5365,0.77,0.75,fat,fat,
5366,0.62,0.95,thin,thin,
5367,0.45,0.94,thin,thin,
5368,0.35,0.64,normal,normal,
5369,0.72,0.825,fat,fat,
5370,0.44,0.735,normal,normal,
5371,0.5,0.725,normal,normal,
5372,0.77,0.605,fat,fat,
5373,0.46,0.75,normal,normal,
5374,0.51,0.615,fat,fat,
5375,0.67,0.645,fat,fat,
5376,0.62,0.64,fat,fat,
5377,0.76,0.69,fat,fat,
5378,0.71,0.81,fat,fat,
5379,0.35,0.735,thin,thin,
5380,0.67,0.7,fat,fat,
5381,0.41,0.73,normal,normal,
5382,0.41,0.775,thin,thin,
5383,0.37,0.99,thin,thin,
5384,0.8,0.695,fat,fat,
5385,0.59,0.995,thin,thin,
5386,0.59,0.94,thin,thin,
5387,0.4,1,thin,thin,
5388,0.63,0.65,fat,fat,
5389,0.7,0.625,fat,fat,
5390,0.64,0.74,fat,fat,
5391,0.8,0.785,fat,fat,
5392,0.68,0.64,fat,fat,
5393,0.52,0.92,thin,thin,
5394,0.5,0.75,normal,normal,
5395,0.74,0.865,normal,normal,
5396,0.4,0.84,thin,thin,
5397,0.62,0.745,fat,fat,
5398,0.68,0.735,fat,fat,
5399,0.58,0.96,thin,thin,
5400,0.43,0.835,thin,thin,
5401,0.5,0.975,thin,thin,
5402,0.79,0.645,fat,fat,
5403,0.46,0.615,fat,fat,
5404,0.53,0.975,thin,thin,
5405,0.54,0.69,fat,fat,
5406,0.7,0.77,fat,fat,
5407,0.48,0.81,thin,thin,
5408,0.53,0.77,normal,normal,
5409,0.68,0.715,fat,fat,
5410,0.4,0.785,thin,thin,
5411,0.58,0.905,thin,thin,
5412,0.4,0.97,thin,thin,
5413,0.7,0.965,normal,normal,
5414,0.47,0.725,normal,normal,
5415,0.38,0.89,thin,thin,
5416,0.55,0.66,fat,fat,
5417,0.49,0.645,fat,fat,
5418,0.62,0.97,thin,thin,
5419,0.75,0.79,fat,fat,
5420,0.59,0.995,thin,thin,
5421,0.76,1,normal,normal,
5422,0.41,0.965,thin,thin,
5423,0.39,0.795,thin,thin,
5424,0.38,0.825,thin,thin,
5425,0.4,0.74,thin,thin,
5426,0.51,0.92,thin,thin,
5427,0.78,0.985,normal,normal,
5428,0.77,0.875,fat,normal,
5429,0.77,0.65,fat,fat,
5430,0.5,0.73,normal,normal,
5431,0.73,0.79,fat,fat,
5432,0.45,0.605,fat,fat,
5433,0.47,0.86,thin,thin,
5434,0.8,0.775,fat,fat,
5435,0.59,0.935,thin,thin,
5436,0.67,0.74,fat,fat,
5437,0.63,0.795,normal,normal,
5438,0.38,0.665,normal,normal,
5439,0.69,0.63,fat,fat,
5440,0.43,0.74,normal,normal,
5441,0.43,0.71,normal,normal,
5442,0.37,0.985,thin,thin,
5443,0.68,0.665,fat,fat,
5444,0.7,0.93,normal,normal,
5445,0.51,0.65,fat,fat,
5446,0.71,0.62,fat,fat,
5447,0.42,0.835,thin,thin,
5448,0.68,0.98,thin,thin,
5449,0.57,0.645,fat,fat,
5450,0.53,0.665,fat,fat,
5451,0.68,0.81,fat,fat,
5452,0.59,0.85,normal,normal,
5453,0.72,0.98,normal,normal,
5454,0.62,0.86,normal,normal,
5455,0.73,0.94,normal,normal,
5456,0.46,0.9,thin,thin,
5457,0.51,0.81,normal,normal,
5458,0.37,0.735,thin,thin,
5459,0.69,0.82,fat,fat,
5460,0.55,0.815,normal,normal,
5461,0.66,0.91,normal,normal,
5462,0.54,0.955,thin,thin,
5463,0.37,0.975,thin,thin,
5464,0.61,0.69,fat,fat,
5465,0.76,0.935,normal,normal,
5466,0.64,0.78,fat,fat,
5467,0.63,0.81,normal,normal,
5468,0.36,0.98,thin,thin,
5469,0.35,0.725,thin,thin,
5470,0.47,0.78,normal,normal,
5471,0.68,0.785,fat,fat,
5472,0.39,0.71,normal,normal,
5473,0.58,0.635,fat,fat,
5474,0.36,0.97,thin,thin,
5475,0.61,0.805,normal,normal,
5476,0.77,0.71,fat,fat,
5477,0.71,0.725,fat,fat,
5478,0.4,0.82,thin,thin,
5479,0.56,0.96,thin,thin,
5480,0.38,0.965,thin,thin,
5481,0.48,0.815,thin,thin,
5482,0.72,0.67,fat,fat,
5483,0.47,0.85,thin,thin,
5484,0.56,0.79,normal,normal,
5485,0.4,0.895,thin,thin,
5486,0.44,0.765,normal,normal,
5487,0.46,0.87,thin,thin,
5488,0.63,0.98,thin,thin,
5489,0.74,0.92,normal,normal,
5490,0.37,0.86,thin,thin,
5491,0.49,0.82,thin,thin,
5492,0.35,0.76,thin,thin,
5493,0.77,0.98,normal,normal,
5494,0.7,0.84,normal,normal,
5495,0.64,0.915,normal,normal,
5496,0.75,0.875,normal,normal,
5497,0.74,0.965,normal,normal,
5498,0.36,0.69,normal,normal,
5499,0.45,0.93,thin,thin,
5500,0.57,0.88,thin,thin,
